Datetime,BE,FR,Date,gasdate,Date_gas,CEGH VTP,CZ VTP,ETF,NBP,PEG,PVB,THE,TTF,ZTP,EUA Prices
2015-01-17 14:00:00,34.5,34.5,2015-01-17,2015-01-17,,,,,,,,,,,
2015-01-17 15:00:00,31.27,31.27,2015-01-17,2015-01-17,,,,,,,,,,,
2015-01-17 16:00:00,33.84,33.84,2015-01-17,2015-01-17,,,,,,,,,,,
2015-01-17 17:00:00,42.44,42.44,2015-01-17,2015-01-17,,,,,,,,,,,
2015-01-17 18:00:00,45.84,45.84,2015-01-17,2015-01-17,,,,,,,,,,,
2015-01-17 19:00:00,46.43,46.43,2015-01-17,2015-01-17,,,,,,,,,,,
2015-01-17 20:00:00,39.96,39.96,2015-01-17,2015-01-17,,,,,,,,,,,
2015-01-17 21:00:00,32.6,32.6,2015-01-17,2015-01-17,,,,,,,,,,,
2015-01-17 22:00:00,37.78,37.78,2015-01-17,2015-01-17,,,,,,,,,,,
2015-01-17 23:00:00,37.78,37.78,2015-01-17,2015-01-17,,,,,,,,,,,
2015-01-18 00:00:00,36.24,36.24,2015-01-18,2015-01-17,,,,,,,,,,,
2015-01-18 01:00:00,33.8,33.8,2015-01-18,2015-01-17,,,,,,,,,,,
2015-01-18 02:00:00,28.75,28.75,2015-01-18,2015-01-17,,,,,,,,,,,
2015-01-18 03:00:00,27.57,27.57,2015-01-18,2015-01-17,,,,,,,,,,,
2015-01-18 04:00:00,24.34,24.34,2015-01-18,2015-01-17,,,,,,,,,,,
2015-01-18 05:00:00,25.68,25.68,2015-01-18,2015-01-17,,,,,,,,,,,
2015-01-18 06:00:00,28.79,28.79,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-18 07:00:00,31.41,31.41,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-18 08:00:00,33.0,33.0,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-18 09:00:00,37.23,37.23,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-18 10:00:00,39.07,39.07,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-18 11:00:00,42.44,42.44,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-18 12:00:00,43.33,43.33,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-18 13:00:00,38.25,38.25,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-18 14:00:00,33.88,33.88,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-18 15:00:00,29.91,29.91,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-18 16:00:00,30.44,30.44,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-18 17:00:00,38.42,38.42,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-18 18:00:00,48.95,48.95,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-18 19:00:00,51.02,51.02,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-18 20:00:00,50.62,50.62,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-18 21:00:00,42.44,42.44,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-18 22:00:00,44.94,44.94,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-18 23:00:00,42.51,42.51,2015-01-18,2015-01-18,,,,,,,,,,,
2015-01-19 00:00:00,38.24,38.24,2015-01-19,2015-01-18,,,,,,,,,,,
2015-01-19 01:00:00,34.9,34.9,2015-01-19,2015-01-18,,,,,,,,,,,
2015-01-19 02:00:00,33.04,33.04,2015-01-19,2015-01-18,,,,,,,,,,,
2015-01-19 03:00:00,29.53,29.53,2015-01-19,2015-01-18,,,,,,,,,,,
2015-01-19 04:00:00,28.07,28.07,2015-01-19,2015-01-18,,,,,,,,,,,
2015-01-19 05:00:00,31.17,31.17,2015-01-19,2015-01-18,,,,,,,,,,,
2015-01-19 06:00:00,42.87,42.87,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-19 07:00:00,52.07,52.07,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-19 08:00:00,56.49,56.49,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-19 09:00:00,52.38,52.38,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-19 10:00:00,52.34,52.34,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-19 11:00:00,50.68,50.68,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-19 12:00:00,49.31,49.31,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-19 13:00:00,48.84,48.84,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-19 14:00:00,47.72,47.72,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-19 15:00:00,47.43,47.43,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-19 16:00:00,48.19,48.19,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-19 17:00:00,52.16,52.16,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-19 18:00:00,64.7,64.7,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-19 19:00:00,54.91,54.91,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-19 20:00:00,51.04,51.04,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-19 21:00:00,44.36,44.36,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-19 22:00:00,49.5,49.5,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-19 23:00:00,49.86,49.86,2015-01-19,2015-01-19,,,,,,,,,,,
2015-01-20 00:00:00,43.02,43.02,2015-01-20,2015-01-19,,,,,,,,,,,
2015-01-20 01:00:00,41.33,41.33,2015-01-20,2015-01-19,,,,,,,,,,,
2015-01-20 02:00:00,42.02,42.02,2015-01-20,2015-01-19,,,,,,,,,,,
2015-01-20 03:00:00,36.28,36.28,2015-01-20,2015-01-19,,,,,,,,,,,
2015-01-20 04:00:00,33.41,33.41,2015-01-20,2015-01-19,,,,,,,,,,,
2015-01-20 05:00:00,38.71,38.71,2015-01-20,2015-01-19,,,,,,,,,,,
2015-01-20 06:00:00,44.67,44.67,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-20 07:00:00,53.39,53.39,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-20 08:00:00,58.88,58.88,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-20 09:00:00,58.8,58.8,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-20 10:00:00,57.34,57.34,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-20 11:00:00,57.46,57.46,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-20 12:00:00,53.53,53.53,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-20 13:00:00,52.93,52.93,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-20 14:00:00,52.38,52.38,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-20 15:00:00,52.1,52.1,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-20 16:00:00,51.04,51.04,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-20 17:00:00,58.55,58.55,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-20 18:00:00,66.65,66.65,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-20 19:00:00,56.02,56.02,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-20 20:00:00,50.09,50.09,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-20 21:00:00,42.73,42.73,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-20 22:00:00,46.75,46.75,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-20 23:00:00,45.53,45.53,2015-01-20,2015-01-20,,,,,,,,,,,
2015-01-21 00:00:00,44.8,44.8,2015-01-21,2015-01-20,,,,,,,,,,,
2015-01-21 01:00:00,44.15,44.15,2015-01-21,2015-01-20,,,,,,,,,,,
2015-01-21 02:00:00,44.15,44.15,2015-01-21,2015-01-20,,,,,,,,,,,
2015-01-21 03:00:00,38.99,38.99,2015-01-21,2015-01-20,,,,,,,,,,,
2015-01-21 04:00:00,37.68,37.68,2015-01-21,2015-01-20,,,,,,,,,,,
2015-01-21 05:00:00,39.52,39.52,2015-01-21,2015-01-20,,,,,,,,,,,
2015-01-21 06:00:00,44.78,44.78,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-21 07:00:00,54.12,54.12,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-21 08:00:00,58.39,58.39,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-21 09:00:00,61.72,61.72,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-21 10:00:00,61.34,61.34,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-21 11:00:00,62.08,62.08,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-21 12:00:00,55.73,55.73,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-21 13:00:00,52.6,52.6,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-21 14:00:00,48.0,48.0,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-21 15:00:00,50.0,50.0,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-21 16:00:00,51.02,51.02,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-21 17:00:00,55.47,55.47,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-21 18:00:00,59.82,59.82,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-21 19:00:00,57.66,57.66,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-21 20:00:00,50.25,50.25,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-21 21:00:00,45.0,45.0,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-21 22:00:00,42.0,42.0,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-21 23:00:00,43.96,43.96,2015-01-21,2015-01-21,,,,,,,,,,,
2015-01-22 00:00:00,43.57,43.57,2015-01-22,2015-01-21,,,,,,,,,,,
2015-01-22 01:00:00,42.24,42.24,2015-01-22,2015-01-21,,,,,,,,,,,
2015-01-22 02:00:00,39.5,39.5,2015-01-22,2015-01-21,,,,,,,,,,,
2015-01-22 03:00:00,35.51,35.51,2015-01-22,2015-01-21,,,,,,,,,,,
2015-01-22 04:00:00,35.31,35.31,2015-01-22,2015-01-21,,,,,,,,,,,
2015-01-22 05:00:00,41.55,41.55,2015-01-22,2015-01-21,,,,,,,,,,,
2015-01-22 06:00:00,45.48,45.48,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-22 07:00:00,53.41,53.41,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-22 08:00:00,59.66,59.66,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-22 09:00:00,61.57,61.57,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-22 10:00:00,63.27,63.27,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-22 11:00:00,61.45,61.45,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-22 12:00:00,55.35,55.35,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-22 13:00:00,54.01,54.01,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-22 14:00:00,51.54,51.54,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-22 15:00:00,49.99,49.99,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-22 16:00:00,51.99,51.99,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-22 17:00:00,59.2,59.2,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-22 18:00:00,64.56,64.56,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-22 19:00:00,64.57,64.57,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-22 20:00:00,56.5,56.5,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-22 21:00:00,48.15,48.15,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-22 22:00:00,49.41,49.41,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-22 23:00:00,48.0,48.0,2015-01-22,2015-01-22,,,,,,,,,,,
2015-01-23 00:00:00,42.34,42.34,2015-01-23,2015-01-22,,,,,,,,,,,
2015-01-23 01:00:00,42.1,42.1,2015-01-23,2015-01-22,,,,,,,,,,,
2015-01-23 02:00:00,39.4,39.4,2015-01-23,2015-01-22,,,,,,,,,,,
2015-01-23 03:00:00,38.0,38.0,2015-01-23,2015-01-22,,,,,,,,,,,
2015-01-23 04:00:00,35.0,35.0,2015-01-23,2015-01-22,,,,,,,,,,,
2015-01-23 05:00:00,38.0,38.0,2015-01-23,2015-01-22,,,,,,,,,,,
2015-01-23 06:00:00,43.6,43.6,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-23 07:00:00,54.96,54.96,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-23 08:00:00,60.72,60.72,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-23 09:00:00,61.62,61.62,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-23 10:00:00,61.48,61.48,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-23 11:00:00,56.6,56.6,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-23 12:00:00,52.9,52.9,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-23 13:00:00,50.14,50.14,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-23 14:00:00,46.58,46.58,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-23 15:00:00,44.09,44.09,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-23 16:00:00,45.18,45.18,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-23 17:00:00,49.98,49.98,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-23 18:00:00,57.24,57.24,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-23 19:00:00,55.82,55.82,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-23 20:00:00,49.48,49.48,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-23 21:00:00,44.28,44.28,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-23 22:00:00,46.25,46.25,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-23 23:00:00,46.29,46.29,2015-01-23,2015-01-23,,,,,,,,,,,
2015-01-24 00:00:00,44.01,44.01,2015-01-24,2015-01-23,,,,,,,,,,,
2015-01-24 01:00:00,43.12,43.12,2015-01-24,2015-01-23,,,,,,,,,,,
2015-01-24 02:00:00,40.68,40.68,2015-01-24,2015-01-23,,,,,,,,,,,
2015-01-24 03:00:00,36.1,36.1,2015-01-24,2015-01-23,,,,,,,,,,,
2015-01-24 04:00:00,35.0,35.0,2015-01-24,2015-01-23,,,,,,,,,,,
2015-01-24 05:00:00,35.0,35.0,2015-01-24,2015-01-23,,,,,,,,,,,
2015-01-24 06:00:00,39.1,39.1,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-24 07:00:00,41.35,41.35,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-24 08:00:00,42.58,42.58,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-24 09:00:00,46.67,46.67,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-24 10:00:00,45.45,45.45,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-24 11:00:00,46.87,46.87,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-24 12:00:00,45.92,45.92,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-24 13:00:00,41.34,41.34,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-24 14:00:00,38.53,38.53,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-24 15:00:00,35.85,35.85,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-24 16:00:00,34.52,34.52,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-24 17:00:00,40.46,40.46,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-24 18:00:00,50.75,50.75,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-24 19:00:00,51.4,51.4,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-24 20:00:00,47.26,47.26,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-24 21:00:00,42.11,42.11,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-24 22:00:00,47.16,47.16,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-24 23:00:00,45.95,45.95,2015-01-24,2015-01-24,,,,,,,,,,,
2015-01-25 00:00:00,44.63,44.63,2015-01-25,2015-01-24,,,,,,,,,,,
2015-01-25 01:00:00,39.87,39.87,2015-01-25,2015-01-24,,,,,,,,,,,
2015-01-25 02:00:00,39.02,39.02,2015-01-25,2015-01-24,,,,,,,,,,,
2015-01-25 03:00:00,33.81,33.81,2015-01-25,2015-01-24,,,,,,,,,,,
2015-01-25 04:00:00,29.83,29.83,2015-01-25,2015-01-24,,,,,,,,,,,
2015-01-25 05:00:00,28.64,28.64,2015-01-25,2015-01-24,,,,,,,,,,,
2015-01-25 06:00:00,31.23,31.23,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-25 07:00:00,35.11,35.11,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-25 08:00:00,39.01,39.01,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-25 09:00:00,41.1,41.1,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-25 10:00:00,41.75,41.75,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-25 11:00:00,41.77,41.77,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-25 12:00:00,43.17,43.17,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-25 13:00:00,40.44,40.44,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-25 14:00:00,38.5,38.5,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-25 15:00:00,34.82,34.82,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-25 16:00:00,35.9,35.9,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-25 17:00:00,40.5,40.5,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-25 18:00:00,51.43,51.43,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-25 19:00:00,51.81,51.81,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-25 20:00:00,48.83,48.83,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-25 21:00:00,44.19,44.19,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-25 22:00:00,45.46,45.46,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-25 23:00:00,45.17,45.17,2015-01-25,2015-01-25,,,,,,,,,,,
2015-01-26 00:00:00,40.84,40.84,2015-01-26,2015-01-25,,,,,,,,,,,
2015-01-26 01:00:00,38.0,38.0,2015-01-26,2015-01-25,,,,,,,,,,,
2015-01-26 02:00:00,35.09,35.09,2015-01-26,2015-01-25,,,,,,,,,,,
2015-01-26 03:00:00,32.0,32.0,2015-01-26,2015-01-25,,,,,,,,,,,
2015-01-26 04:00:00,30.1,30.1,2015-01-26,2015-01-25,,,,,,,,,,,
2015-01-26 05:00:00,36.99,36.99,2015-01-26,2015-01-25,,,,,,,,,,,
2015-01-26 06:00:00,45.1,45.1,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-26 07:00:00,55.16,55.16,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-26 08:00:00,56.16,56.16,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-26 09:00:00,55.55,55.55,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-26 10:00:00,53.63,53.63,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-26 11:00:00,53.79,53.79,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-26 12:00:00,51.47,51.47,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-26 13:00:00,51.87,51.87,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-26 14:00:00,52.85,52.85,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-26 15:00:00,49.69,49.69,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-26 16:00:00,45.46,45.46,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-26 17:00:00,50.06,50.06,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-26 18:00:00,58.85,58.85,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-26 19:00:00,54.94,54.94,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-26 20:00:00,48.5,48.5,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-26 21:00:00,43.84,43.84,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-26 22:00:00,44.0,44.0,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-26 23:00:00,47.41,47.41,2015-01-26,2015-01-26,,,,,,,,,,,
2015-01-27 00:00:00,41.64,41.64,2015-01-27,2015-01-26,,,,,,,,,,,
2015-01-27 01:00:00,40.4,40.4,2015-01-27,2015-01-26,,,,,,,,,,,
2015-01-27 02:00:00,41.1,41.1,2015-01-27,2015-01-26,,,,,,,,,,,
2015-01-27 03:00:00,38.05,38.05,2015-01-27,2015-01-26,,,,,,,,,,,
2015-01-27 04:00:00,33.68,33.68,2015-01-27,2015-01-26,,,,,,,,,,,
2015-01-27 05:00:00,39.03,39.03,2015-01-27,2015-01-26,,,,,,,,,,,
2015-01-27 06:00:00,45.21,45.21,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-27 07:00:00,51.76,51.76,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-27 08:00:00,54.61,54.61,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-27 09:00:00,55.13,55.13,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-27 10:00:00,55.07,55.07,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-27 11:00:00,52.91,52.91,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-27 12:00:00,49.25,49.25,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-27 13:00:00,49.49,49.49,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-27 14:00:00,49.48,49.48,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-27 15:00:00,46.97,46.97,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-27 16:00:00,45.36,45.36,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-27 17:00:00,52.62,52.62,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-27 18:00:00,63.29,63.29,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-27 19:00:00,60.17,60.17,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-27 20:00:00,52.02,52.02,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-27 21:00:00,47.93,47.93,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-27 22:00:00,47.2,47.2,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-27 23:00:00,45.14,45.14,2015-01-27,2015-01-27,,,,,,,,,,,
2015-01-28 00:00:00,42.74,42.74,2015-01-28,2015-01-27,,,,,,,,,,,
2015-01-28 01:00:00,40.38,40.38,2015-01-28,2015-01-27,,,,,,,,,,,
2015-01-28 02:00:00,39.26,39.26,2015-01-28,2015-01-27,,,,,,,,,,,
2015-01-28 03:00:00,36.71,36.71,2015-01-28,2015-01-27,,,,,,,,,,,
2015-01-28 04:00:00,30.8,30.8,2015-01-28,2015-01-27,,,,,,,,,,,
2015-01-28 05:00:00,29.76,29.76,2015-01-28,2015-01-27,,,,,,,,,,,
2015-01-28 06:00:00,42.07,42.07,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-28 07:00:00,48.45,48.45,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-28 08:00:00,52.15,52.15,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-28 09:00:00,52.15,52.15,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-28 10:00:00,51.59,51.59,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-28 11:00:00,51.59,51.59,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-28 12:00:00,49.83,49.83,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-28 13:00:00,48.41,48.41,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-28 14:00:00,44.39,44.39,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-28 15:00:00,40.0,40.0,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-28 16:00:00,40.22,40.22,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-28 17:00:00,44.42,44.42,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-28 18:00:00,51.0,51.0,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-28 19:00:00,50.37,50.37,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-28 20:00:00,52.59,52.59,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-28 21:00:00,49.35,49.35,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-28 22:00:00,49.13,49.13,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-28 23:00:00,45.94,45.94,2015-01-28,2015-01-28,,,,,,,,,,,
2015-01-29 00:00:00,45.28,45.28,2015-01-29,2015-01-28,,,,,,,,,,,
2015-01-29 01:00:00,42.67,42.67,2015-01-29,2015-01-28,,,,,,,,,,,
2015-01-29 02:00:00,42.05,42.05,2015-01-29,2015-01-28,,,,,,,,,,,
2015-01-29 03:00:00,41.23,41.23,2015-01-29,2015-01-28,,,,,,,,,,,
2015-01-29 04:00:00,38.48,38.48,2015-01-29,2015-01-28,,,,,,,,,,,
2015-01-29 05:00:00,40.0,40.0,2015-01-29,2015-01-28,,,,,,,,,,,
2015-01-29 06:00:00,44.52,44.52,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-29 07:00:00,49.69,49.69,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-29 08:00:00,57.64,57.64,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-29 09:00:00,59.82,59.82,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-29 10:00:00,61.44,61.44,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-29 11:00:00,56.01,56.01,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-29 12:00:00,50.56,50.56,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-29 13:00:00,51.03,51.03,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-29 14:00:00,54.25,54.25,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-29 15:00:00,52.73,52.73,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-29 16:00:00,50.49,50.49,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-29 17:00:00,61.46,61.46,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-29 18:00:00,67.67,67.67,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-29 19:00:00,58.38,58.38,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-29 20:00:00,47.87,47.87,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-29 21:00:00,39.9,39.9,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-29 22:00:00,36.07,36.07,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-29 23:00:00,41.1,41.1,2015-01-29,2015-01-29,,,,,,,,,,,
2015-01-30 00:00:00,33.02,33.02,2015-01-30,2015-01-29,,,,,,,,,,,
2015-01-30 01:00:00,28.06,28.06,2015-01-30,2015-01-29,,,,,,,,,,,
2015-01-30 02:00:00,26.42,26.42,2015-01-30,2015-01-29,,,,,,,,,,,
2015-01-30 03:00:00,24.74,24.74,2015-01-30,2015-01-29,,,,,,,,,,,
